id,host_resp_rate_pct,host_accept_rate_pct,host_listings_count,latitude,longitude,accommodates,bedrooms,beds,price_usd,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,clusters,cluster
659434594145060945,100,100,3,37.75534,-122.424,3,1.0,1.0,175.0,1,28,13,40,70,70,12,12,6,5.0,5.0,5.0,5.0,5.0,4.92,4.83,1,0,1,0,4.93,0,dark purple
660335128998039146,100,100,5,37.7807638,-122.4764602,9,3.0,5.0,172.0,30,1125,0,0,19,294,2,2,0,4.5,5.0,5.0,4.5,5.0,4.0,5.0,5,5,0,0,0.62,0,dark purple
660551088933489982,99,74,118,37.78876,-122.41062,4,1.55,2.0,125.0,2,14,0,0,0,0,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,43,42,1,0,0.39,0,dark purple
660739466039384565,90,100,1,37.77487,-122.45659,6,3.0,3.0,400.0,2,1125,2,21,44,129,7,7,2,5.0,5.0,5.0,5.0,5.0,4.86,5.0,1,1,0,0,3.28,0,dark purple
660814025913716692,100,100,1,37.73798,-122.4145,3,1.0,1.0,180.0,2,1125,9,39,69,329,4,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,2.18,0,dark purple
661127614534462193,50,100,2,37.77524,-122.42486,4,2.0,1.0,150.0,30,190,2,32,62,242,16,16,0,4.63,4.81,4.63,5.0,4.81,4.75,4.63,1,1,0,0,3.64,0,dark purple
661975042079174569,100,89,1,37.79468713024998,-122.43668545760512,4,2.0,2.0,349.0,3,28,10,11,11,27,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,0,dark purple
662275999496096664,100,99,3,37.7889,-122.41539,2,1.0,1.0,71.0,1,28,25,55,85,360,32,32,2,4.22,4.56,4.03,4.56,4.31,4.53,4.34,3,0,3,0,6.36,0,dark purple
662306748094528720,93,100,1,37.78997,-122.42251,4,2.0,3.0,219.0,30,180,30,60,90,148,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,0,0,1.2,0,dark purple
662389107055100097,100,99,3,37.78911,-122.41531,2,1.0,1.0,66.0,1,28,20,47,77,352,33,33,4,4.36,4.39,4.06,4.73,4.64,4.79,4.45,3,0,3,0,6.6,0,dark purple
662392806641687113,99,74,118,37.78726,-122.40924,4,1.55,2.0,125.0,2,14,0,0,0,0,4,4,0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,43,42,1,0,0.86,0,dark purple
662395884586247859,100,99,3,37.79052,-122.41493,2,1.0,1.0,67.0,1,28,30,60,90,365,25,25,3,4.44,4.76,4.16,4.76,4.52,4.8,4.16,3,0,3,0,5.28,0,dark purple
662411697486571864,100,100,1,37.71539,-122.40293,2,1.55,1.0,76.0,1,27,7,37,67,319,21,21,1,4.95,5.0,4.9,4.9,4.9,4.81,4.81,1,1,0,0,4.57,0,dark purple
662422089101549870,100,95,2,37.78444958388232,-122.4772810675626,2,1.0,1.0,125.0,3,1125,20,30,50,140,6,6,0,4.83,4.5,4.67,5.0,5.0,4.83,4.83,1,1,0,0,1.48,0,dark purple
663047756982570616,100,100,1,37.76285,-122.43337,2,1.0,1.0,323.0,2,180,16,36,66,94,20,20,3,5.0,5.0,5.0,4.9,4.95,4.9,4.9,1,1,0,0,4.41,0,dark purple
663960566637544408,100,97,5,37.72468,-122.43184,1,1.0,1.0,45.0,10,60,0,29,59,227,6,6,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,0,5,0,1.51,0,dark purple
664047174764243421,100,97,5,37.72532,-122.43358,1,1.0,1.0,73.0,10,60,0,0,0,140,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,0,5,0,0.71,0,dark purple
664548024100513019,100,97,3,37.78071,-122.41037,2,1.0,1.0,89.0,1,1125,30,58,81,81,1,1,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3,0,3,0,1.0,0,dark purple
665189829556985935,100,100,3,37.75759,-122.5049,2,1.0,1.0,49.0,1,365,13,43,73,348,13,13,0,4.08,4.54,3.38,4.77,4.69,4.77,4.23,3,0,3,0,2.77,0,dark purple
665386827882752887,100,96,1,37.75428,-122.4168,2,1.0,1.0,295.0,6,90,2,19,49,319,10,10,2,4.9,4.9,4.6,4.9,5.0,5.0,4.6,1,1,0,0,2.63,0,dark purple
665402415731727871,100,100,3,37.75906,-122.50706,1,1.0,1.0,46.0,1,365,29,59,89,364,8,8,0,3.0,3.38,3.38,3.63,4.0,4.38,3.0,3,0,3,0,1.69,0,dark purple
665464859332259578,88,100,1,37.74487,-122.41597,4,2.0,2.0,175.0,30,82,0,0,0,218,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.31,0,dark purple
665804192934118843,100,100,1,37.76196,-122.4216,4,2.0,2.0,410.0,10,1125,6,24,54,329,2,2,0,5.0,5.0,4.0,5.0,5.0,5.0,4.5,1,1,0,0,0.56,0,dark purple
665932010398441765,96,53,2,37.70932,-122.46291,2,1.0,1.0,101.0,2,1125,19,49,79,137,8,8,4,4.25,4.63,4.5,4.88,4.75,4.13,4.13,1,1,0,0,1.69,0,dark purple
667349567026153723,100,94,1,37.74794,-122.48782,2,1.0,1.0,145.0,1,365,28,58,88,88,8,8,1,4.88,4.63,5.0,4.88,5.0,4.5,4.63,1,0,1,0,1.79,0,dark purple
668200114415190131,100,100,1,37.78177,-122.46255,4,2.0,2.0,186.0,2,21,2,26,56,56,12,12,3,4.92,5.0,5.0,5.0,5.0,5.0,4.92,1,1,0,0,2.83,0,dark purple
668347386125270923,100,100,3,37.74513,-122.42521,4,2.0,3.0,170.0,30,90,0,0,0,0,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,2,2,0,0,0.61,0,dark purple
668368314191137702,100,100,1,37.72434,-122.49481,2,1.55,1.0,110.0,30,365,0,0,0,231,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.54,0,dark purple
668756228030922537,100,100,1,37.79512,-122.4182,5,3.0,3.0,354.0,4,27,2,2,2,48,2,2,0,4.5,4.5,4.5,5.0,5.0,5.0,4.5,1,1,0,0,0.55,0,dark purple
669025316045840427,100,98,2,37.71653,-122.44396,2,1.0,1.0,111.0,1,1125,3,22,52,124,19,19,8,4.95,5.0,5.0,4.89,5.0,4.79,5.0,2,2,0,0,5.88,0,dark purple
669076570649795274,100,98,3,37.74711,-122.50839,2,1.0,1.0,66.0,2,30,7,34,64,64,10,10,3,5.0,5.0,4.9,5.0,5.0,4.9,5.0,3,0,3,0,2.44,0,dark purple
669109633394326029,100,98,3,37.74698,-122.50763,2,1.0,2.0,78.0,2,30,3,33,63,63,13,13,3,4.77,4.69,4.46,4.77,4.85,4.85,4.77,3,0,3,0,3.75,0,dark purple
669159242223543175,100,100,1,37.75547,-122.48016,6,2.0,4.0,250.0,2,29,9,26,26,198,24,24,4,4.88,4.92,4.92,5.0,5.0,4.88,4.92,1,0,1,0,5.29,0,dark purple
669166501915397629,83,50,1,37.75045,-122.42301,3,1.0,2.0,149.0,30,120,15,45,75,165,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.29,0,dark purple
669570546010013500,100,99,15,37.7764063,-122.4151619,2,1.0,1.0,74.0,1,120,29,59,89,179,23,23,7,4.52,4.7,4.48,4.83,4.74,3.96,4.48,15,0,8,0,5.04,0,dark purple
670123022253465018,100,100,4,37.77039,-122.43113,2,1.0,1.0,79.0,2,26,16,27,52,53,11,11,4,4.82,4.73,5.0,5.0,5.0,5.0,4.64,4,0,4,0,4.85,0,dark purple
670333209643254458,100,88,1,37.78413,-122.41046,3,1.0,1.0,123.0,30,1125,1,14,14,165,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.88,0,dark purple
670433016180260674,100,96,1,37.77485,-122.42614,4,1.0,2.0,248.0,1,1125,10,35,55,138,7,7,0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,1,1,0,0,2.12,0,dark purple
670525145804062546,88,100,1,37.7255,-122.39349,1,2.0,1.0,75.0,30,365,30,60,90,365,1,1,0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,1,0,1,0,0.32,0,dark purple
670893036169393623,100,100,2,37.76133,-122.4766,4,1.0,2.0,92.0,1,4,9,20,43,317,12,12,2,5.0,4.83,4.75,4.83,4.92,4.92,4.83,2,0,2,0,2.67,0,dark purple
670930209044231649,100,100,1,37.72375,-122.40551,2,1.0,1.0,136.0,2,28,7,33,58,261,17,17,0,5.0,5.0,5.0,5.0,5.0,4.88,5.0,1,1,0,0,3.81,0,dark purple
671740961355430673,100,50,2,37.7557622,-122.419807,2,1.0,1.0,90.0,30,365,30,52,56,331,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.91,0,dark purple
672652446376026166,100,100,1,37.770352,-122.44949,4,2.0,2.0,406.0,3,365,3,3,4,4,5,5,1,5.0,5.0,5.0,5.0,5.0,4.8,4.8,1,1,0,0,1.63,0,dark purple
673050617598054983,100,100,1,37.77114,-122.433,2,1.55,1.0,108.0,30,90,0,0,0,122,1,1,0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1,1,0,0,0.81,0,dark purple
673130022159260499,100,94,1,37.79344,-122.41329,4,1.0,2.0,289.0,2,30,16,34,55,143,10,10,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,2.46,0,dark purple
673364219742639674,100,100,6,37.76118,-122.42423,2,1.0,1.0,90.0,1,365,2,2,2,2,16,16,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,1,5,0,3.78,0,dark purple
673432280652331390,100,100,6,37.76336,-122.42534,4,2.0,2.0,197.0,1,365,2,2,2,2,15,15,3,5.0,4.87,5.0,5.0,5.0,4.93,4.87,6,1,5,0,4.59,0,dark purple
674075341873582914,100,100,8,37.72866,-122.45651,1,1.0,1.0,58.0,30,365,25,51,77,330,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,0,6,0,0.29,0,dark purple
674157409393500371,100,95,2,37.75876460000001,-122.4759697,5,2.0,3.0,500.0,2,365,0,0,0,51,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.26,0,dark purple
674563379711550329,100,100,2,37.74533,-122.42489,6,3.0,3.0,280.0,30,365,30,60,90,365,1,1,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2,2,0,0,1.0,0,dark purple
674577142835824450,100,98,1,37.79554,-122.41966,2,1.0,1.0,155.0,2,365,8,26,56,56,16,16,5,4.5,4.5,4.5,4.63,4.81,4.69,4.5,1,1,0,0,5.11,0,dark purple
674632552349199208,100,98,15,37.79856,-122.44107,16,1.0,16.0,51.0,1,365,30,60,90,103,55,55,5,4.6,4.65,4.49,4.4,4.6,4.78,4.44,9,0,0,9,12.79,0,dark purple
674673106761288095,100,97,2,37.74476,-122.41219,6,3.0,3.0,223.0,5,365,9,31,31,31,3,3,0,4.67,4.67,4.67,5.0,4.67,4.67,4.67,2,2,0,0,0.73,0,dark purple
674790216053935146,100,96,4,37.73387,-122.38453,2,1.0,1.0,171.0,2,1125,24,54,81,81,7,7,0,4.57,4.43,4.57,4.71,5.0,4.43,4.71,2,2,0,0,1.79,0,dark purple
674846586193428324,100,100,1,37.76744,-122.43074,6,3.0,3.0,340.0,30,1125,30,60,90,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.63,0,dark purple
674903072842957531,100,100,1,37.7410636,-122.4201252,2,1.0,1.0,132.0,2,30,17,47,68,68,20,20,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,5.04,0,dark purple
675405583558857884,100,100,5,37.79572,-122.43317,2,1.0,1.0,125.0,30,365,0,18,47,137,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,0.95,0,dark purple
675514126683818238,100,100,1,37.71311,-122.43457,2,1.0,1.0,78.0,1,365,29,59,89,89,11,11,6,4.82,5.0,4.91,5.0,5.0,4.82,4.82,1,0,1,0,5.32,0,dark purple
675643288250233249,100,100,5,37.781926,-122.471538,8,3.0,4.0,197.0,30,1125,0,0,0,259,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0.36,0,dark purple
676748390120733569,100,100,1,37.74479,-122.47421,5,2.0,3.0,185.0,2,365,20,50,80,352,10,10,2,5.0,5.0,4.9,5.0,5.0,4.9,4.8,1,0,1,0,2.97,0,dark purple
676748768392370550,100,96,1,37.74464,-122.41792,2,1.0,1.0,111.0,2,30,12,36,66,94,13,13,2,5.0,5.0,4.85,5.0,5.0,4.92,4.85,1,1,0,0,3.07,0,dark purple
677085603841711794,100,96,1,37.7837638,-122.483568,6,2.0,4.0,207.0,2,28,6,10,24,24,25,25,5,4.8,4.72,4.96,5.0,4.92,4.88,4.72,1,1,0,0,6.25,0,dark purple
677570334731593776,100,59,19,37.7889904,-122.4127915,4,1.0,2.0,278.0,2,365,28,53,83,358,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.26,0,dark purple
677612953936484679,88,50,3,37.77399,-122.47442,2,1.0,1.0,465.0,2,365,0,0,3,278,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,0.25,0,dark purple
678102133928742810,100,80,1,37.79934,-122.41432,3,1.0,2.0,275.0,30,365,0,9,39,106,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.58,0,dark purple
678276195910631083,100,80,1,37.78754,-122.39039,2,1.55,2.0,120.0,30,60,4,21,51,326,2,2,0,5.0,5.0,5.0,4.5,5.0,5.0,4.5,1,1,0,0,0.66,0,dark purple
678929923909197387,100,100,2,37.80453,-122.40459,4,2.0,2.0,270.0,30,365,0,0,0,126,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.32,0,dark purple
679450530938928596,100,100,1,37.77829905249636,-122.41329036682204,2,1.0,1.0,135.0,30,1125,0,30,60,335,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.49,0,dark purple
679964653266678170,100,100,1,37.7992,-122.43406,7,3.0,3.0,416.0,31,184,0,0,0,153,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,0,dark purple
680050881308191491,100,97,2,37.78031,-122.4354,2,1.0,1.0,235.0,2,30,2,27,57,201,10,10,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,2.52,0,dark purple
680480435749252130,100,99,2,37.77845,-122.4244,3,1.55,1.0,103.0,1,7,18,41,41,41,21,21,3,4.19,4.48,4.33,4.76,4.52,4.43,4.19,2,2,0,0,5.04,0,dark purple
680685774605111113,100,62,2,37.7184263,-122.4548845,3,1.0,2.0,88.0,5,29,16,16,16,16,8,8,1,4.5,4.38,4.38,4.5,4.5,4.25,4.38,2,2,0,0,1.94,0,dark purple
681252074960148968,100,100,44,37.7889904,-122.4127915,4,1.0,2.0,350.0,3,365,0,0,0,129,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,6,0,0,0.41,0,dark purple
681252657413248712,88,0,10,37.77312,-122.43689,2,1.0,1.0,209.0,2,25,13,32,60,333,8,8,3,4.88,4.88,5.0,5.0,5.0,5.0,4.75,3,1,2,0,4.07,0,dark purple
681402334015840738,100,94,1,37.80129,-122.44223,4,2.0,2.0,260.0,4,1125,12,33,43,71,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1,1,0,0,3.0,0,dark purple
681828775450994047,90,100,1,37.75695,-122.39065,3,2.0,2.0,275.0,1,90,3,11,37,37,12,12,3,5.0,5.0,5.0,5.0,5.0,4.83,4.92,1,1,0,0,3.87,0,dark purple
682048072778172493,99,74,118,37.77924,-122.42134,2,1.0,1.0,99.0,2,6,0,0,0,0,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,43,42,1,0,1.08,0,dark purple
682335645285016842,100,100,1,37.73864,-122.42966,2,1.0,1.0,201.0,30,180,15,45,75,350,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.36,0,dark purple
684128842053632757,100,100,1,37.7887376,-122.418455,3,1.0,2.0,220.0,30,100,0,0,0,0,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,0,0,0.97,0,dark purple
684190824282754109,100,100,1,37.74025,-122.50569,6,3.0,4.0,339.0,2,365,1,19,47,291,12,12,5,4.92,5.0,4.67,5.0,5.0,5.0,4.75,1,1,0,0,4.5,0,dark purple
684234806697030831,100,100,1,37.77063,-122.42307,3,1.0,1.0,130.0,1,29,30,60,90,365,7,7,2,4.43,4.57,5.0,4.71,4.71,4.57,4.43,1,0,1,0,2.59,0,dark purple
684627170640282857,100,35,183,37.77815,-122.42334,2,1.55,1.0,72.0,2,1125,29,59,89,89,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,12,0,0,0.41,0,dark purple
685138697669364481,100,100,2,37.7374,-122.39508,5,1.0,2.0,102.0,2,28,27,33,63,153,10,10,2,4.8,4.9,4.9,5.0,5.0,4.4,4.7,2,2,0,0,2.7,0,dark purple
685234343082869238,100,97,2,37.74475,-122.4123,2,1.55,1.0,120.0,4,365,11,41,71,71,15,15,2,4.67,4.93,5.0,5.0,4.73,4.73,4.6,2,2,0,0,3.98,0,dark purple
685402952075628858,94,95,3,37.70912,-122.46276,2,1.55,2.0,100.0,2,1125,29,59,89,131,4,4,2,4.0,4.5,2.75,4.5,4.75,4.25,4.0,1,1,0,0,1.14,0,dark purple
685509021070560272,100,99,8,37.7866,-122.41561,2,1.0,1.0,78.0,1,20,23,45,75,337,11,11,2,4.27,4.55,4.09,4.82,5.0,4.0,4.18,8,0,8,0,3.63,0,dark purple
685576592706176207,100,86,1,37.7263,-122.4249,1,1.0,1.0,69.0,1,3,13,27,43,43,2,2,1,4.5,5.0,4.5,5.0,4.5,4.5,4.5,1,0,1,0,1.2,0,dark purple
685763165453358932,100,100,1,37.74647368311309,-122.41022419184446,2,1.0,1.0,348.0,3,400,16,41,71,161,6,6,3,5.0,5.0,5.0,5.0,5.0,4.83,5.0,1,1,0,0,2.61,0,dark purple
685806932642961390,100,79,1,37.73533,-122.46146,2,1.0,1.0,125.0,1,29,30,60,90,180,8,8,0,5.0,5.0,5.0,5.0,4.88,5.0,5.0,1,0,1,0,2.16,0,dark purple
685995260477961169,88,99,6,37.79091,-122.40572,2,1.0,1.0,100.0,1,1125,29,59,89,364,3,3,1,3.0,4.0,3.67,3.67,4.33,4.0,3.33,6,0,6,0,1.41,0,dark purple
686482400839587973,100,100,1,37.71459,-122.40282,5,2.0,3.0,145.0,1,1125,12,39,69,152,10,10,3,4.7,4.8,4.8,5.0,5.0,4.6,4.9,1,1,0,0,4.84,0,dark purple
686483552128937468,100,100,2,37.72347,-122.42802,6,3.0,3.0,169.0,1,28,9,35,65,65,16,16,1,4.38,4.5,4.19,4.5,4.56,4.56,4.19,2,2,0,0,4.21,0,dark purple
686918026813117217,100,100,2,37.72089,-122.44384,4,2.0,2.0,146.0,3,28,3,22,52,196,7,7,1,4.86,5.0,5.0,5.0,5.0,4.86,5.0,2,2,0,0,2.14,0,dark purple
687108183726224534,100,99,8,37.78506,-122.41398,2,1.0,1.0,75.0,1,28,30,60,90,180,13,13,3,4.62,4.54,4.46,4.92,4.85,4.23,4.46,8,0,8,0,3.64,0,dark purple
687629887335436843,100,100,11,37.7625,-122.44337,4,2.0,2.0,154.0,30,365,30,60,90,90,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11,11,0,0,0.92,0,dark purple
687653012529052351,99,74,118,37.78887,-122.41085,4,1.55,2.0,125.0,2,30,0,0,0,0,1,1,0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,43,42,1,0,0.31,0,dark purple
688052240197072809,100,90,2,37.7218441308853,-122.45984874665736,6,2.0,2.0,162.0,2,1125,10,39,69,344,4,4,0,4.25,4.5,3.75,4.5,4.5,5.0,4.25,2,1,1,0,1.67,0,dark purple
688474787268125588,100,99,15,37.77543,-122.41416,2,1.0,1.0,114.0,1,30,30,47,76,76,12,12,1,4.33,4.58,4.42,4.67,4.67,4.0,4.25,15,0,8,0,3.13,0,dark purple
688666834104732619,99,19,77,37.78987,-122.41394,6,2.0,3.0,480.0,1,365,30,55,85,360,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,0,10,0,0.97,0,dark purple
688733094886942081,100,95,1,37.78747,-122.43192,2,1.0,1.0,124.0,2,1125,5,10,18,192,24,24,6,4.96,5.0,5.0,4.92,5.0,5.0,4.96,1,0,1,0,7.27,0,dark purple
689006966510613502,100,100,1,37.73464,-122.42206,2,1.0,1.0,144.0,3,21,14,40,70,345,7,7,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,2.47,0,dark purple
689007494710302813,100,35,183,37.78885,-122.41067,4,1.55,2.0,150.0,2,1125,29,59,89,89,8,8,1,4.88,4.75,4.88,5.0,4.75,4.75,4.38,12,12,0,0,2.45,0,dark purple
689402050843337364,100,100,1,37.75424,-122.42224,5,3.0,2.0,395.0,1,210,4,25,47,121,8,8,3,5.0,5.0,4.88,5.0,5.0,5.0,4.75,1,1,0,0,2.82,0,dark purple
689758543870329399,100,100,1,37.7937084,-122.4191336,2,1.0,2.0,75.0,30,365,30,60,90,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.67,0,dark purple
689846126720052079,100,98,35,37.77851,-122.45533,4,2.0,3.0,125.0,30,182,0,0,0,0,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,26,26,0,0,0.94,0,dark purple
689861019978822083,99,19,77,37.78704,-122.41102,4,1.0,2.0,480.0,1,365,30,56,86,361,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,0,10,0,0.41,0,dark purple
689903604995842726,90,100,1,37.74405,-122.41808,4,2.0,2.0,226.0,2,1125,18,40,70,148,16,16,2,4.94,4.94,4.94,4.94,5.0,4.94,4.94,1,1,0,0,4.17,0,dark purple
690034041139989869,100,97,2,37.7313,-122.41429,2,1.0,1.0,58.0,1,365,20,50,80,355,17,17,5,4.94,4.88,4.94,4.88,4.94,4.71,4.82,2,0,2,0,5.31,0,dark purple
690620733030257429,100,100,1,37.74122,-122.49937,4,2.0,2.0,290.0,2,90,18,48,78,353,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1,1,0,0,1.14,0,dark purple
690737233773649915,100,99,8,37.78666,-122.4148,2,1.0,1.0,78.0,1,28,30,56,86,176,11,11,3,4.45,4.82,4.18,4.91,5.0,3.55,4.18,8,0,8,0,3.37,0,dark purple
690747695691379997,100,99,8,37.7863,-122.41617,2,1.0,1.0,75.0,1,28,30,60,90,180,2,2,0,3.0,3.0,4.0,5.0,4.5,2.5,3.0,8,0,8,0,0.56,0,dark purple
690903232210279866,100,35,183,37.78881,-122.41081,4,1.55,2.0,150.0,2,1125,27,53,83,83,5,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,12,0,0,1.97,0,dark purple
691370534894773311,100,96,3,37.78167,-122.41147,4,1.0,2.0,139.0,1,9,12,30,52,161,13,13,0,4.77,4.85,5.0,4.85,4.77,4.31,4.62,2,2,0,0,3.64,0,dark purple
691440783956044874,100,99,8,37.78621,-122.41422,2,1.0,1.0,75.0,1,28,30,60,90,180,5,5,1,5.0,5.0,4.8,4.8,5.0,3.8,4.8,8,0,8,0,1.95,0,dark purple
691498082577378997,100,99,6,37.71379,-122.46881,4,2.0,3.0,164.0,1,14,11,41,71,333,22,22,3,4.55,4.73,4.55,4.59,4.86,4.68,4.55,6,1,5,0,6.35,0,dark purple
691920654892849129,100,99,8,37.78655,-122.41567,2,1.0,1.0,78.0,1,28,27,57,87,362,12,12,0,4.08,4.08,4.17,4.75,4.83,3.25,3.92,8,0,8,0,3.4,0,dark purple
691939817549912801,100,99,8,37.78525,-122.41598,2,1.0,1.0,76.0,1,28,28,58,88,178,5,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,0,8,0,2.08,0,dark purple
691948304901085365,100,99,8,37.7859,-122.41612,2,1.0,1.0,85.0,1,28,3,27,57,147,13,13,1,4.69,4.85,4.62,5.0,4.85,4.08,4.54,8,0,8,0,3.71,0,dark purple
692167327549475862,100,100,1,37.75657,-122.40109,8,4.0,5.0,537.0,3,28,19,24,24,24,11,11,4,5.0,5.0,4.91,5.0,5.0,4.91,5.0,1,1,0,0,4.4,0,dark purple
692284519031668477,100,100,1,37.77668,-122.47978,1,1.0,1.0,53.0,30,180,30,60,90,365,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.91,0,dark purple
692931034929679780,100,90,2,37.72243,-122.46061,4,1.0,2.0,134.0,2,1125,30,60,90,365,2,2,0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,2,1,1,0,0.67,0,dark purple
693740927739952518,100,100,2,37.77503,-122.5054,2,1.0,1.0,76.0,30,180,0,29,45,45,1,1,0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,2,2,0,0,0.83,0,dark purple
694585336959561770,100,43,1,37.75774,-122.40944,4,2.0,3.0,147.0,30,365,12,42,72,347,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,1,0,0,0.42,0,dark purple
694665040485656547,96,81,33,37.76742,-122.41903,2,2.0,2.0,131.0,30,365,0,22,52,327,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30,30,0,0,0.56,0,dark purple
694821766887845547,100,35,183,37.78871,-122.40943,4,1.55,2.0,150.0,2,1125,29,59,89,89,8,8,3,5.0,4.88,4.88,4.88,4.88,4.88,4.88,12,12,0,0,2.79,0,dark purple
694941566213990285,100,100,1,37.7784707,-122.4858803,10,4.0,3.0,502.0,3,29,9,28,58,298,7,7,3,5.0,5.0,5.0,5.0,5.0,5.0,4.86,1,1,0,0,2.84,0,dark purple
696466637679834374,100,100,240,37.78713,-122.40972,2,1.55,1.0,89.0,1,365,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,68,68,0,0,0.4,0,dark purple
696661139921226603,100,56,2,37.72802,-122.35848,4,2.0,2.0,155.0,30,30,0,0,17,197,1,1,0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2,2,0,0,0.35,0,dark purple
696892889280481939,100,100,6,37.76191,-122.4235,6,3.0,4.0,264.0,1,365,2,2,2,2,8,8,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,1,5,0,3.75,0,dark purple
697226509493400648,90,99,2,37.77746489999999,-122.44257861534425,4,3.0,2.0,395.0,3,365,0,10,10,10,9,9,2,4.89,4.89,4.78,5.0,5.0,5.0,4.89,1,1,0,0,3.55,0,dark purple
697897491608822113,88,88,55,37.79301,-122.42532,2,1.0,1.0,160.0,30,100,30,60,90,118,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.65,0,dark purple
698711120316020603,100,100,1,37.80196,-122.42643,2,1.0,1.0,280.0,3,365,25,26,26,68,6,6,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,3.83,0,dark purple
