id,host_id,host_since,host_response_time,host_resp_rate_pct,host_accept_rate_pct,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price_usd,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_category
49639075,46884383,2015-10-18,within an hour,100,100,t,1,t,f,Parkside,37.74192,-122.48817,Entire guest suite,Entire home/apt,3,1 bath,1.0,2.0,130.0,2,1125,t,2,12,40,40,41,23,3,2021-05-17,2022-11-20,5.0,5.0,5.0,5.0,5.0,4.95,4.95,t,1,1,0,0,2.17,excellent
49640324,344223871,2020-04-19,within an hour,100,99,t,2,t,t,Western Addition,37.7737,-122.42865,Private room in home,Private room,2,3 shared baths,1.0,1.0,80.0,1,14,t,6,8,13,57,113,100,2,2021-08-02,2022-11-17,4.9,4.94,4.73,4.88,4.84,4.96,4.84,f,2,0,2,0,6.92,excellent
49669023,1547845,2011-12-29,Unknown,88,100,t,1,t,t,Inner Sunset,37.76272,-122.4664,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,145.0,2,1125,t,0,0,0,0,65,40,0,2021-06-22,2022-10-03,4.94,4.97,4.91,5.0,4.98,5.0,4.91,f,1,1,0,0,3.67,excellent
49675594,400649844,2021-05-08,within a day,100,61,f,1,t,f,Glen Park,37.74054,-122.42521,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,36.0,30,1125,t,2,4,4,222,8,5,1,2021-06-15,2022-12-01,4.5,4.63,4.5,4.88,4.63,4.38,4.88,f,1,0,1,0,0.45,excellent
49688797,66385869,2016-04-08,within a few hours,100,91,f,6,t,t,Outer Mission,37.72596,-122.43977,Private room in home,Private room,1,1 shared bath,1.0,1.0,60.0,30,300,t,4,34,64,64,5,3,0,2021-06-20,2022-10-01,4.4,4.4,3.8,5.0,4.6,4.8,4.6,f,6,0,6,0,0.28,average
49694414,3303232,2012-08-19,within a few hours,100,100,t,1,t,t,Noe Valley,37.74608,-122.42824,Entire home,Entire home/apt,7,2.5 baths,5.0,4.0,525.0,30,1125,t,1,31,61,336,2,2,0,2022-07-29,2022-08-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.47,excellent
49708275,1753794,2012-02-15,within an hour,100,100,t,5,t,t,Castro/Upper Market,37.76584,-122.43616,Private room in condo,Private room,3,1 private bath,1.0,2.0,144.0,1,10,t,7,17,31,113,155,110,7,2021-05-24,2022-11-25,4.91,4.93,4.83,4.94,4.93,4.97,4.86,t,4,2,2,0,8.3,excellent
49714479,1753794,2012-02-15,within an hour,100,100,t,5,t,t,Castro/Upper Market,37.76626,-122.43643,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,154.0,1,7,t,11,31,57,144,191,117,3,2021-06-03,2022-11-27,4.9,4.89,4.82,4.98,4.96,4.97,4.8,t,4,2,2,0,10.42,excellent
49715655,75202634,2016-06-01,within an hour,100,100,f,1,t,t,Marina,37.799458,-122.440491,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,197.0,30,1125,t,25,25,53,143,5,4,1,2021-11-13,2022-11-19,4.6,5.0,3.8,5.0,4.4,5.0,4.2,f,1,1,0,0,0.39,excellent
49718825,400992467,2021-05-11,within an hour,100,95,f,1,t,t,Glen Park,37.73881,-122.43529,Entire rental unit,Entire home/apt,3,1 bath,1.55,2.0,170.0,5,29,t,6,36,66,66,20,20,0,2021-12-24,2022-10-29,4.8,4.9,4.9,4.85,4.9,4.9,4.85,f,1,1,0,0,1.73,excellent
49738094,614436,2011-05-22,within a few hours,100,75,f,2,t,t,Bernal Heights,37.74641,-122.40626,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,140.0,30,1125,t,28,28,28,252,4,2,0,2021-08-28,2022-08-13,5.0,5.0,4.75,5.0,5.0,5.0,5.0,f,2,2,0,0,0.26,excellent
49738591,7097960,2013-06-24,within a day,100,100,t,1,t,t,Western Addition,37.78725,-122.4429,Entire condo,Entire home/apt,3,1 bath,1.0,1.0,130.0,30,365,t,6,29,59,334,3,2,0,2021-11-12,2022-10-20,5.0,4.67,5.0,5.0,4.33,5.0,4.67,f,1,1,0,0,0.23,excellent
49740320,189845056,2018-05-16,Unknown,88,88,f,5,t,t,Mission,37.74992,-122.42292,Entire condo,Entire home/apt,6,2 baths,3.0,3.0,199.0,30,1125,t,0,0,0,122,1,1,0,2022-08-24,2022-08-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,4,0,0,0.29,excellent
49752905,7006615,2013-06-19,within an hour,100,100,f,2,t,f,Russian Hill,37.80375,-122.41726,Private room in home,Private room,2,1 private bath,1.55,1.0,150.0,30,90,t,30,60,90,180,1,1,0,2022-08-14,2022-08-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,0,1,0,0.27,excellent
49773913,46740514,2015-10-16,within an hour,100,100,f,2,t,t,Mission,37.75431,-122.41199,Private room in guest suite,Private room,2,1 private bath,1.0,1.0,85.0,30,60,t,30,60,90,271,2,2,0,2022-08-08,2022-10-28,3.0,3.0,2.5,5.0,5.0,5.0,4.5,t,2,0,2,0,0.5,bad
49800767,191758262,2018-05-26,within an hour,100,100,f,1,t,f,Bayview,37.73018,-122.39922,Entire guest suite,Entire home/apt,6,1.5 baths,3.0,4.0,122.0,2,28,t,12,23,53,143,49,33,3,2021-05-24,2022-11-20,4.39,4.65,4.55,4.8,4.63,4.41,4.51,f,1,1,0,0,2.63,average
49834625,1671976,2012-01-30,within a few hours,100,58,t,3,t,t,Nob Hill,37.796,-122.41101,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,141.0,30,1125,t,30,60,90,180,3,2,0,2021-09-03,2022-08-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.2,excellent
49835182,975787,2011-08-15,within an hour,100,100,f,1,t,t,Bernal Heights,37.74707,-122.41101,Entire home,Entire home/apt,2,1 bath,1.0,1.0,142.0,30,1125,t,17,17,29,57,7,6,0,2021-09-07,2022-09-01,4.57,4.86,4.29,5.0,5.0,4.86,4.29,t,1,1,0,0,0.46,excellent
49835338,401899585,2021-05-16,within an hour,100,100,f,1,t,t,Bayview,37.72212,-122.40008,Entire home,Entire home/apt,6,2 baths,3.0,3.0,179.0,2,28,t,13,26,56,146,30,30,1,2022-01-16,2022-11-13,4.67,4.67,4.93,5.0,4.97,4.33,4.57,f,1,1,0,0,2.79,excellent
49838960,4430565,2012-12-17,within an hour,100,100,t,2,t,t,Twin Peaks,37.75227,-122.45073,Entire home,Entire home/apt,6,2 baths,3.0,3.0,250.0,30,365,t,23,29,52,260,4,3,0,2021-10-31,2022-07-31,5.0,5.0,5.0,5.0,5.0,4.75,4.75,t,1,1,0,0,0.3,excellent
49859494,45866515,2015-10-06,Unknown,88,97,t,1,t,t,Outer Sunset,37.76369,-122.48426,Entire guest suite,Entire home/apt,4,2 baths,2.0,2.0,235.0,2,26,t,0,0,0,0,68,47,0,2021-08-08,2022-10-08,4.96,4.93,4.96,4.97,4.96,4.85,4.87,f,1,1,0,0,4.21,excellent
49863191,267895362,2019-06-11,within a day,100,88,f,73,t,t,Mission,37.76918,-122.42327,Private room in rental unit,Private room,2,5 shared baths,1.0,1.0,60.0,365,1125,t,28,58,88,363,1,0,0,2021-09-14,2021-09-14,1.0,1.0,1.0,1.0,1.0,3.0,1.0,f,55,1,54,0,0.07,bad
49887963,17157402,2014-06-23,within an hour,100,98,t,1,t,t,Parkside,37.73726,-122.50636,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,290.0,2,1125,t,3,3,3,3,43,26,0,2021-06-10,2022-10-23,4.93,4.98,5.0,5.0,4.93,4.98,4.65,f,1,1,0,0,2.38,excellent
49888745,9054140,2013-09-25,Unknown,88,88,f,1,t,t,Marina,37.80022,-122.43409,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,172.0,30,60,t,0,0,0,0,1,0,0,2021-11-05,2021-11-05,4.0,4.0,3.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.08,average
49890263,167046,2010-07-15,Unknown,88,100,f,1,t,t,Mission,37.74937,-122.418,Entire condo,Entire home/apt,2,2 baths,1.0,1.0,168.0,30,40,t,19,37,62,62,3,1,0,2021-07-17,2022-06-16,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,1,1,0,0,0.18,excellent
49908370,387130426,2021-02-03,within an hour,100,99,f,3,t,t,Marina,37.79937,-122.433929,Room in boutique hotel,Private room,4,1 private bath,1.0,2.0,169.0,1,29,t,30,60,90,357,86,85,10,2021-11-29,2022-11-25,4.73,4.81,4.74,4.92,4.87,4.95,4.6,t,3,0,3,0,6.95,excellent
49921736,110078968,2017-01-05,within an hour,100,100,f,9,t,t,Haight Ashbury,37.77136,-122.45047,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,144.0,30,1125,t,30,60,90,365,5,3,0,2021-08-05,2022-08-26,5.0,5.0,5.0,4.8,5.0,5.0,5.0,f,9,9,0,0,0.31,excellent
49933964,390856735,2021-03-02,within an hour,100,100,t,2,t,t,Visitacion Valley,37.71018,-122.40372,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,95.0,30,365,t,5,5,21,21,2,2,1,2022-03-22,2022-11-19,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,1,1,0,0,0.23,excellent
49987273,116169686,2017-02-13,within a few hours,100,44,f,2,t,t,Bayview,37.73417,-122.4015,Entire condo,Entire home/apt,3,1 bath,1.0,2.0,92.0,30,90,t,15,45,75,350,5,5,0,2022-02-08,2022-09-26,4.8,4.8,4.6,5.0,5.0,4.6,5.0,f,2,2,0,0,0.5,excellent
50010586,3589289,2012-09-17,within an hour,100,96,t,1,t,t,Mission,37.757568,-122.412605,Entire guest suite,Entire home/apt,4,1.5 baths,2.0,2.0,281.0,3,30,t,7,29,36,115,62,43,3,2021-06-25,2022-11-21,4.98,4.95,4.97,4.98,5.0,4.98,4.92,f,1,1,0,0,3.52,excellent
50034807,157999191,2017-11-09,within an hour,100,95,f,23,t,f,Marina,37.80055,-122.43412,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,72.0,30,180,t,6,36,66,156,5,4,1,2021-11-22,2022-11-13,4.6,5.0,4.0,5.0,5.0,5.0,4.4,f,23,1,22,0,0.4,excellent
50037067,24643747,2014-12-09,within an hour,100,96,t,1,t,t,Inner Sunset,37.75495,-122.45631,Entire guest suite,Entire home/apt,5,1 bath,2.0,2.0,286.0,1,29,t,22,51,51,141,54,41,2,2021-07-12,2022-11-27,4.98,5.0,5.0,4.98,5.0,4.89,4.89,f,1,1,0,0,3.17,excellent
50057318,137211962,2017-06-27,within an hour,94,99,f,8,t,t,Inner Sunset,37.7633,-122.47465,Private room in rental unit,Private room,4,1 shared bath,1.0,1.8,35.0,30,1125,t,3,23,23,157,4,2,1,2021-07-12,2022-11-10,4.0,4.25,4.0,4.75,4.75,5.0,4.75,t,6,0,6,0,0.23,average
50064502,15674293,2014-05-18,within an hour,100,94,t,3,t,t,Marina,37.804,-122.43947,Private room in condo,Private room,1,1 bath,1.0,1.0,225.0,2,1125,t,7,26,51,323,9,8,0,2021-10-18,2022-08-03,5.0,5.0,5.0,5.0,5.0,5.0,4.89,f,2,1,1,0,0.65,excellent
50065326,387130426,2021-02-03,within an hour,100,99,f,3,t,t,Marina,37.79995,-122.43471,Room in boutique hotel,Private room,3,1 private bath,1.0,1.0,169.0,1,29,t,30,60,90,339,81,43,3,2021-06-06,2022-11-20,4.46,4.59,4.48,4.72,4.62,4.81,4.4,t,3,0,3,0,4.44,excellent
50065520,387130426,2021-02-03,within an hour,100,99,f,3,t,t,Marina,37.79937,-122.433929,Room in boutique hotel,Private room,4,1 private bath,1.0,2.0,209.0,1,29,t,30,60,90,365,18,6,0,2021-07-04,2022-09-25,4.5,4.44,4.11,4.61,4.72,4.78,4.33,t,3,0,3,0,1.04,excellent
50066936,24776510,2014-12-12,within an hour,100,100,t,2,t,f,South of Market,37.77049,-122.42169,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,189.0,30,1125,t,30,43,43,55,9,5,1,2021-07-21,2022-11-08,4.89,4.89,4.78,5.0,5.0,5.0,4.89,t,2,2,0,0,0.54,excellent
50070597,401286558,2021-05-12,Unknown,88,50,f,1,t,t,Mission,37.75873,-122.42394,Entire rental unit,Entire home/apt,3,1 bath,1.55,1.0,71.0,365,1125,t,0,0,0,0,1,1,0,2022-05-14,2022-05-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.15,excellent
50087990,291495355,2019-09-03,within an hour,100,88,t,2,t,t,North Beach,37.80473,-122.40918,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,84.0,30,365,t,28,56,82,82,6,4,0,2021-09-06,2022-08-20,5.0,5.0,4.83,5.0,5.0,5.0,4.83,f,2,2,0,0,0.4,excellent
50100184,14104528,2014-04-10,within an hour,100,100,t,1,t,t,South of Market,37.78543,-122.3956,Entire condo,Entire home/apt,3,1 bath,1.0,2.0,105.0,30,1125,t,0,23,53,166,5,3,1,2021-09-20,2022-11-05,5.0,5.0,4.8,5.0,5.0,5.0,5.0,f,1,1,0,0,0.34,excellent
50108399,750320,2011-06-27,within an hour,100,100,f,3,t,t,Mission,37.75614,-122.42086,Entire condo,Entire home/apt,7,2 baths,3.0,4.0,280.0,30,120,t,0,1,3,93,1,0,0,2021-08-31,2021-08-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.07,excellent
50115550,69699441,2016-04-30,within an hour,100,100,f,1,t,t,South of Market,37.78514,-122.39431,Entire condo,Entire home/apt,4,2 baths,1.0,1.0,211.0,30,1125,t,0,15,45,320,4,3,0,2021-08-07,2022-01-21,5.0,5.0,5.0,5.0,5.0,4.75,5.0,f,1,1,0,0,0.25,excellent
50136259,8873382,2013-09-16,within a few hours,100,100,f,1,t,t,Bayview,37.73247,-122.39414,Entire home,Entire home/apt,4,1 bath,2.0,2.0,160.0,30,180,t,30,60,90,180,2,2,1,2022-08-13,2022-11-12,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f,1,1,0,0,0.53,excellent
50157379,149155201,2017-09-04,within an hour,100,67,f,2,t,t,Inner Richmond,37.77835,-122.47702,Entire home,Entire home/apt,4,1.5 baths,2.0,2.0,495.0,3,7,t,0,0,0,0,1,0,0,2021-06-17,2021-06-17,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,2,2,0,0,0.06,excellent
50158503,121925094,2017-03-21,within a few hours,100,81,t,1,t,t,Mission,37.76079,-122.41951,Entire bungalow,Entire home/apt,4,1 bath,2.0,2.0,163.0,1,3,t,0,4,31,295,28,24,2,2021-10-04,2022-11-14,4.75,4.75,4.5,4.79,4.86,4.96,4.82,f,1,1,0,0,1.97,excellent
50159258,404429929,2021-05-31,within an hour,100,100,t,1,t,f,Visitacion Valley,37.71293,-122.41278,Entire guest suite,Entire home/apt,3,1 bath,1.0,2.0,111.0,1,14,t,6,36,66,156,130,94,7,2021-06-09,2022-11-20,4.91,4.93,4.94,4.98,4.96,4.6,4.79,f,1,1,0,0,7.17,excellent
50169742,131200418,2017-05-20,within an hour,100,94,t,48,t,t,Parkside,37.74249,-122.47512,Private room in rental unit,Private room,2,Unknown,1.0,1.0,54.0,30,90,t,30,60,90,365,7,4,0,2021-07-31,2022-10-31,5.0,5.0,5.0,5.0,5.0,4.86,4.71,f,26,3,23,0,0.43,excellent
50188513,330745922,2020-01-26,within an hour,100,83,t,6,t,t,North Beach,37.80013,-122.40548,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,168.0,30,92,t,30,60,90,180,3,3,0,2022-02-11,2022-06-25,4.67,4.67,4.67,5.0,4.67,5.0,4.33,f,6,3,3,0,0.3,excellent
50191012,330745922,2020-01-26,within an hour,100,83,t,6,t,t,North Beach,37.80141,-122.40602,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,168.0,30,93,t,30,60,90,180,9,5,0,2021-07-18,2022-08-20,4.89,5.0,4.89,5.0,5.0,5.0,4.89,f,6,3,3,0,0.53,excellent
50191488,405088582,2021-06-03,within a few hours,100,98,f,1,t,t,Outer Richmond,37.77536,-122.48057,Entire home,Entire home/apt,6,2.5 baths,3.0,3.0,155.0,30,60,t,20,50,80,80,61,27,0,2021-06-20,2022-08-04,4.66,4.75,4.75,4.85,4.87,4.66,4.52,f,1,1,0,0,3.43,excellent
50196447,189845056,2018-05-16,Unknown,88,88,f,5,t,t,Mission,37.74985,-122.42127,Entire condo,Entire home/apt,4,1 bath,1.0,1.0,155.0,30,1125,t,30,60,90,270,4,3,0,2021-07-05,2022-07-31,4.5,4.75,4.75,5.0,5.0,4.5,4.25,f,4,4,0,0,0.23,excellent
50201215,8145777,2013-08-14,within a few hours,90,49,f,8,t,t,South of Market,37.77905,-122.40512,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,130.0,30,1125,t,26,56,86,176,3,1,0,2021-08-20,2022-04-13,4.0,4.0,3.67,4.67,4.67,3.33,3.33,f,7,7,0,0,0.19,average
50212186,2018231,2012-03-27,within a day,80,83,t,1,t,f,Mission,37.75452,-122.41415,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,120.0,30,1125,t,11,41,71,331,3,3,0,2022-04-11,2022-08-06,5.0,5.0,4.67,5.0,5.0,4.67,4.67,f,1,1,0,0,0.38,excellent
50212425,387789822,2021-02-08,within an hour,100,100,t,5,t,f,Western Addition,37.78836,-122.43077,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,125.0,30,1125,t,7,37,67,157,10,6,1,2021-08-20,2022-11-27,4.9,4.8,4.7,5.0,5.0,5.0,4.8,t,3,3,0,0,0.64,excellent
50216842,1443329,2011-11-26,Unknown,88,33,f,1,t,t,Castro/Upper Market,37.76089,-122.43059,Entire condo,Entire home/apt,4,1.5 baths,2.0,1.0,175.0,30,35,t,0,0,0,0,2,1,0,2021-09-11,2022-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.13,excellent
50241143,405598639,2021-06-06,within an hour,100,100,t,2,t,t,Outer Mission,37.7262,-122.44664,Entire guest suite,Entire home/apt,6,2 baths,2.0,4.0,171.0,2,29,t,9,34,64,147,91,73,3,2021-08-02,2022-11-23,4.92,4.86,4.95,4.97,4.97,4.84,4.91,f,2,2,0,0,5.57,excellent
50242959,988375,2011-08-18,within a few hours,100,94,t,19,t,t,Outer Sunset,37.75581,-122.48659,Entire home,Entire home/apt,4,1.5 baths,2.0,2.0,318.0,3,90,t,6,6,6,6,21,14,0,2021-07-09,2022-08-21,5.0,5.0,4.9,5.0,5.0,4.95,4.95,f,14,14,0,0,1.23,excellent
50246462,2077504,2012-04-05,within a few hours,80,100,t,1,t,t,Castro/Upper Market,37.76008,-122.43284,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,450.0,3,1125,t,30,60,90,180,7,4,1,2021-06-21,2022-11-26,4.71,5.0,4.43,4.86,4.71,5.0,4.57,f,1,1,0,0,0.39,excellent
50246512,2607120,2012-06-11,within an hour,100,96,t,2,t,t,Excelsior,37.71738,-122.43535,Private room in home,Private room,2,1 private bath,1.0,1.0,140.0,2,365,t,3,33,63,63,37,23,0,2021-06-25,2022-10-18,4.95,4.95,5.0,5.0,5.0,4.84,4.92,t,2,0,2,0,2.1,excellent
50247583,3384322,2012-08-27,Unknown,88,100,t,4,t,t,Bernal Heights,37.74808,-122.41846,Private room in home,Private room,2,1.5 shared baths,1.0,1.0,110.0,2,1125,t,0,0,0,0,23,10,0,2021-06-19,2022-05-16,4.91,5.0,4.91,5.0,4.91,4.78,4.83,t,4,0,4,0,1.29,excellent
50248963,119352312,2017-03-05,Unknown,88,100,f,1,t,t,Inner Sunset,37.75354,-122.47122,Entire home,Entire home/apt,5,2 baths,3.0,3.0,180.0,3,14,t,0,0,0,0,7,4,0,2021-07-05,2022-06-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.41,excellent
50249557,27378744,2015-02-07,within an hour,100,75,t,1,t,t,Russian Hill,37.79823,-122.41246,Entire condo,Entire home/apt,3,1 bath,1.55,1.0,125.0,30,365,t,0,0,0,265,1,1,0,2022-09-10,2022-09-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.35,excellent
50265268,405833235,2021-06-07,within an hour,100,100,t,1,t,t,Outer Sunset,37.75453,-122.49828,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,165.0,2,60,t,26,27,27,27,60,45,1,2021-07-09,2022-11-13,4.87,4.88,4.87,4.93,4.92,4.85,4.7,t,1,1,0,0,3.5,excellent
50271268,3926041,2012-10-20,within an hour,100,100,t,3,t,t,Western Addition,37.774323,-122.43644,Private room in condo,Private room,2,1 shared bath,1.0,1.0,102.0,2,29,t,3,22,46,197,122,91,4,2021-06-26,2022-11-29,4.98,4.99,4.99,4.98,4.98,4.94,4.88,f,3,0,3,0,6.94,excellent
50285215,9219277,2013-10-04,within an hour,100,96,t,10,t,t,Parkside,37.74365,-122.47613,Private room in home,Private room,2,1 private bath,1.0,1.0,52.0,30,92,t,16,17,42,132,4,2,0,2021-07-31,2022-07-05,4.5,4.5,5.0,4.75,4.75,4.75,4.0,f,10,0,10,0,0.24,excellent
50290160,122922522,2017-03-27,within a day,100,88,f,4,t,t,South of Market,37.78537,-122.39565,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,129.0,30,60,t,28,28,56,56,4,4,1,2022-01-20,2022-11-07,5.0,5.0,4.75,5.0,5.0,5.0,4.75,f,4,4,0,0,0.38,excellent
50310528,267895362,2019-06-11,within a day,100,88,f,73,t,t,Mission,37.76945,-122.42379,Private room in rental unit,Private room,2,5 shared baths,1.0,1.0,54.0,365,1125,t,28,58,88,363,1,0,0,2021-07-01,2021-07-01,1.0,1.0,5.0,5.0,2.0,3.0,3.0,f,55,1,54,0,0.06,bad
50323147,1892430,2017-04-28,within a day,90,80,f,27,t,t,Ocean View,37.72178,-122.45418,Entire rental unit,Entire home/apt,2,1 bath,1.55,1.0,68.0,30,180,t,0,8,8,209,4,3,0,2021-12-01,2022-10-06,4.25,4.75,4.5,4.75,4.25,5.0,5.0,t,23,23,0,0,0.33,average
50323617,91333416,2016-08-22,within an hour,100,98,f,35,t,t,Pacific Heights,37.79108,-122.43649,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,120.0,30,182,t,5,5,32,183,3,2,0,2021-10-16,2022-09-25,5.0,5.0,5.0,4.33,5.0,5.0,5.0,t,26,26,0,0,0.22,excellent
50331188,404949384,2021-06-02,within an hour,100,99,t,1,t,t,Inner Richmond,37.77417,-122.4658,Private room in home,Private room,4,1 shared bath,2.0,2.0,170.0,1,28,t,18,45,75,75,88,56,0,2021-06-19,2022-10-30,4.7,4.77,4.75,4.88,4.72,4.9,4.65,f,1,0,1,0,4.94,excellent
50332847,4304238,2012-12-02,within an hour,100,100,f,2,t,t,South of Market,37.77215,-122.42013,Private room in home,Private room,1,1 shared bath,1.0,1.0,46.0,93,110,t,0,0,0,178,1,1,0,2022-10-31,2022-10-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.86,excellent
50335212,4304238,2012-12-02,within an hour,100,100,f,2,t,t,South of Market,37.77311,-122.41917,Private room in home,Private room,1,1 shared bath,1.0,1.0,43.0,60,465,t,17,20,20,59,6,3,0,2021-07-31,2022-08-22,4.67,4.83,4.5,5.0,4.83,4.5,4.83,t,2,0,2,0,0.37,excellent
50338646,115849,2010-04-30,within a few hours,100,92,t,12,t,t,Downtown/Civic Center,37.7887,-122.41302,Private room in rental unit,Private room,1,1 shared bath,1.0,1.8,64.0,32,1125,t,30,60,90,90,3,1,0,2021-09-22,2022-07-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,12,0,12,0,0.21,excellent
50361081,4184630,2012-11-18,within a few hours,100,85,t,1,t,t,Bernal Heights,37.74732,-122.4182,Entire guest suite,Entire home/apt,4,1 bath,1.0,2.0,150.0,2,365,t,3,33,63,63,42,25,1,2021-06-27,2022-11-30,4.95,4.95,4.93,4.98,4.98,4.88,4.88,f,1,1,0,0,2.4,excellent
50365548,43050384,2015-09-01,within an hour,100,100,t,1,t,t,Outer Sunset,37.75769,-122.47922,Entire guest suite,Entire home/apt,7,2 baths,3.0,4.0,259.0,1,1125,t,8,29,57,145,134,89,4,2021-06-18,2022-11-27,4.9,4.93,4.93,4.96,4.97,4.86,4.79,t,1,1,0,0,7.51,excellent
50376815,57068872,2016-02-02,within an hour,100,100,t,4,t,t,Visitacion Valley,37.71234,-122.39937,Entire home,Entire home/apt,2,1 bath,1.0,1.0,79.0,30,365,t,29,59,89,364,3,2,0,2021-08-29,2022-06-05,4.67,4.67,4.67,5.0,5.0,5.0,4.67,f,3,3,0,0,0.19,excellent
50379502,2504274,2012-05-30,within an hour,100,100,t,1,t,t,Outer Sunset,37.74551,-122.50493,Entire guest suite,Entire home/apt,4,1 bath,1.0,1.0,170.0,2,1125,t,17,32,60,60,75,54,0,2021-09-18,2022-07-06,4.96,4.95,4.99,5.0,4.95,4.96,4.88,t,1,1,0,0,5.08,excellent
50379946,92974335,2016-09-01,Unknown,88,35,t,1,t,t,South of Market,37.78877,-122.39056,Entire condo,Entire home/apt,2,2 baths,2.0,2.0,199.0,30,365,t,10,40,70,345,3,1,0,2021-08-31,2022-01-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.2,excellent
50382752,39534113,2015-07-25,Unknown,88,88,f,1,t,t,Excelsior,37.71868,-122.43386,Entire home,Entire home/apt,4,1 bath,2.0,2.0,100.0,30,90,t,2,32,62,152,1,0,0,2021-10-16,2021-10-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.07,excellent
50384733,303137606,2019-10-18,Unknown,88,100,f,10,t,f,Downtown/Civic Center,37.78696,-122.41056,Room in hotel,Private room,4,1 bath,1.55,1.0,163.0,1,28,t,0,0,2,3,1,1,0,2022-08-14,2022-08-14,1.0,1.0,4.0,1.0,1.0,1.0,1.0,t,10,0,10,0,0.27,bad
50392940,387801231,2021-02-08,within an hour,100,93,t,10,t,t,Russian Hill,37.80587,-122.420876,Entire rental unit,Entire home/apt,2,1 bath,1.55,1.0,99.0,30,365,t,30,35,35,150,8,5,0,2021-09-10,2022-10-31,4.88,5.0,4.38,5.0,5.0,5.0,4.88,t,5,5,0,0,0.53,excellent
50418118,407320253,2021-06-15,within an hour,100,100,t,1,t,t,Inner Richmond,37.77989,-122.47629,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,142.0,3,29,t,10,29,30,30,49,33,2,2021-06-28,2022-11-16,4.92,5.0,4.9,4.98,5.0,4.96,4.9,t,1,1,0,0,2.8,excellent
50429144,131200418,2017-05-20,within an hour,100,94,t,48,t,t,Lakeshore,37.72955,-122.48955,Private room in home,Private room,3,1 shared bath,1.0,1.0,63.0,1,90,t,30,60,90,180,24,19,0,2021-06-18,2022-11-01,4.67,4.83,4.75,4.79,4.88,4.67,4.75,f,26,3,23,0,1.35,excellent
